term	articles	proposal
pañcamajhānavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcamajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcaviññāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pañcānantariyakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paññāvimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṇḍuka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭhamajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭibhānapaṭisambhidā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭisandhivipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
paṭivedha-ariya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
piṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
purohita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāmojja	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pātimokkhasaṁvara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pātimokkhasaṁvarasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāḷi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṭaliputta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
pāṭha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ruci	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rāgadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpajhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpataṇhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāvacara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūpāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
rūḷhī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sabbaññu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sahajātapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakadāgāmī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sakkāyadiṭṭhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
salakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sallekha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sambandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sambandhasāmañña	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammutimaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsambodhiñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsambuddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāsaṅkappamaggaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāvimutti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sammāñāṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sampaṭicchana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samuṭṭhānasīsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
samādhindriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saraṇagamana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
satisambojjhaṅga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattaloka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sattāvāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saññākkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saññīvāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁkilesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvaṇṇanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvaṭṭakappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁvāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁyojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṁyutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṃvega	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅghikagarubhaṇḍa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅgāyana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhāradukkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkhārakkhandha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
saṅkā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
somanassavedanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
subha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sucarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suriyagutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
suta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sākiya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāmaññalakkhaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāriputta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāsava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sāvittī	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīlabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
sīmantarika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tatiyajhānavipāka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tebhūmaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
tebhūmakavaṭṭadukkha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
thinamiddha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ubhatobyañjanaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uddesa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
udānagāthā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uggahanimitta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upacārabhāvanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upadhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upanissaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upapattibhava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upapattideva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upasagga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uposathasīla	1	keep in Pāḷi (drafts); IEBH to fix a rendering
upādāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
usabha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uttarimanussadhamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
uvaṇṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vacīduccarita	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vajira	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vattamāna uppanna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthukāma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vatthurūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vemānikapeta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vevacana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vicāracetasika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viggaha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vijjācaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vijjānīvaraṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinayadhara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinayapiṭaka	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinicchaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vinipātika	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipallāsa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanupekkhā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipassanākammaṭṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vippayutta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vipākahetu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viriya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
virāga	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visesana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vissajjanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
visuddhideva	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vivaṭṭakathā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññatti	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññattirūpa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
viññāṇadhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vohāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vohāradesanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuttakamma	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vuttakattā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vyāpāda	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāha	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vāyodhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīmaṁsādhipati	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vīthi	1	keep in Pāḷi (drafts); IEBH to fix a rendering
vītikkamacetanā	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yojana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
yugandhara	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgama	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āgamasuta	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsānañcāyatana	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ākāsānañcāyatanajjhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āneñjābhisaṅkhāra	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āpodhātu	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ārammaṇapaccaya	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āsava	1	keep in Pāḷi (drafts); IEBH to fix a rendering
āyukappa	1	keep in Pāḷi (drafts); IEBH to fix a rendering
ṭhāna	1	keep in Pāḷi (drafts); IEBH to fix a rendering
